Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Id,Customer Id,Customer Zipcode,Department Id,Latitude,Longitude,Order Customer Id,Order Id,Order Item Cardprod Id,Delivery Status
84,6,4,14.07999992,159.9799957,1,9,5429,49201,3,42.20007706,-84.43824005,5429,43640,191,76
84,3,4,43.5,149.9900055,0,9,1383,70072,3,29.89742088,-90.10965729,1383,23967,191,65
84,2,4,-1.440000057,119.9800034,0,17,3153,75052,4,32.6425972,-97.02174377,3153,21016,365,65
84,6,4,37.18000031,118.7799988,1,17,11357,10467,4,40.89811325,-73.85901642,11357,27005,365,76
84,2,4,38.40999985,116.3799973,0,17,4700,80631,4,40.41231918,-104.6923523,4700,25606,365,65
84,6,4,-82.63999939,113.9800034,1,17,1975,30080,4,33.08282852,-82.9998703,1975,30335,365,76
84,6,4,35.49000168,113.3799973,1,17,6187,91790,4,34.0700798,-117.9371948,6187,29270,365,76
84,5,4,-83.73999786,109.1800003,1,17,12205,60617,4,41.89603806,-87.67301941,12205,31269,365,76
84,6,4,-30.22999954,100.7799988,1,17,4862,60609,4,41.80830002,-87.66905975,4862,24820,365,76
84,3,4,32.45000076,100.7799988,0,17,6180,76180,4,32.84292221,-97.22615814,6180,25847,365,65
84,5,4,47.79999924,99.58000183,1,17,11977,92504,4,33.96971512,-117.3822708,11977,42154,365,76
84,2,4,19.17000008,89.98999786,0,17,10126,92111,4,32.7794342,-117.1718597,10126,45036,365,65
84,4,4,27.70999908,79.18000031,0,29,1880,33165,5,25.74022484,-80.36169434,1880,45863,627,83
84,5,4,-6.170000076,98,1,24,8747,48192,5,42.23049164,-83.1519165,8747,20929,502,76
84,5,4,49,98,1,24,11252,44109,5,41.41943359,-81.68500519,11252,23464,502,76
84,2,4,47.04000092,98,0,24,5598,77093,5,29.76576996,-95.37227631,5598,44316,502,65
84,3,4,-7.760000229,77.58000183,0,29,1067,80126,5,39.522995,-104.9482193,1067,27647,627,65
84,4,4,6.980000019,77.58000183,0,29,8681,80501,5,40.1901207,-105.1010666,8681,24878,627,83
84,3,4,25.20999908,77.58000183,0,29,10884,95822,5,38.49541855,-121.479187,10884,42152,627,65
84,2,4,47.52999878,97,0,24,8850,11207,5,40.66577148,-73.89246368,8850,46401,502,65
84,5,4,18.53000069,57,1,26,8747,48192,5,42.23049164,-83.1519165,8747,20929,564,76
84,5,4,-69.26999664,94.5,1,24,5316,23320,5,36.7805481,-76.2246933,5316,48844,502,76
84,2,4,26.38999939,91,0,24,5821,20783,5,38.98765183,-76.98097229,5821,22481,502,65
84,4,4,-27.87999916,72.77999878,0,29,1801,80110,5,39.62960815,-104.9947433,1801,30713,627,83
84,4,4,42.63000107,87,0,24,4627,60004,5,42.13397598,-87.98233032,4627,31018,502,83
84,6,4,36.54000092,87,1,24,11357,10467,5,40.89811325,-73.85901642,11357,27005,502,76
67,2,2,135.3000031,314.6400146,0,73,19349,33624,2,28.10211754,-82.51211548,19349,75796,1360,83
68,6,4,38.91999817,311.3599854,1,73,19348,78586,2,26.140728,-97.66805267,19348,75795,1360,76
67,5,4,108.4000015,309.7200012,1,73,19347,725,2,18.25377083,-66.0370636,19347,75794,1360,76
80,4,4,-472.4500122,304.8099976,0,73,19346,46226,2,39.83699036,-86.01907349,19346,75793,1360,83
80,3,4,-447.3800049,298.25,0,73,19345,725,2,18.23845291,-66.03705597,19345,75792,1360,65
84,2,2,-796.4299927,294.980011,0,73,19344,6082,2,42.00019074,-72.59646606,19344,75791,1360,83
84,6,2,95.18000031,288.4200134,1,73,19343,725,2,18.25421333,-66.03704834,19343,75790,1360,76
84,2,1,57.02999878,285.1400146,1,73,19342,90043,2,33.98547363,-118.3382416,19342,75789,1360,76
84,2,1,125.3600006,278.5899963,1,73,19341,725,2,18.29302979,-66.03705597,19341,75788,1360,76
67,2,1,34.40999985,275.3099976,1,73,19340,95351,2,37.61849976,-121.0116348,19340,75787,1360,76
84,2,1,23.94000053,272.0299988,1,73,19339,725,2,18.24845696,-66.03705597,19339,75786,1360,76
68,6,4,16.93000031,268.7600098,1,73,19338,7111,2,40.73097992,-74.22322846,19338,75785,1360,76
80,5,4,91.76999664,262.2000122,1,73,19337,725,2,18.21602821,-66.0370636,19337,75784,1360,76
68,4,4,86.02999878,245.8099976,0,73,19336,23503,2,36.94937897,-76.24703217,19336,75783,1360,83
68,3,4,95.05000305,327.75,0,73,19335,90247,2,33.89164734,-118.299408,19335,75782,1360,65
80,2,4,35.68999863,324.4700012,0,73,19334,725,2,18.22156715,-66.03704834,19334,75781,1360,65
84,6,4,160.6000061,321.2000122,0,73,19333,96818,2,21.343153,-157.906601,19333,75780,1360,83
68,5,2,115.4000015,317.9200134,1,73,19332,725,2,18.25141716,-66.03705597,19332,75779,1360,76
68,4,2,138.4400024,314.6400146,1,73,19331,19711,2,39.67436981,-75.76576996,19331,75778,1360,76
68,3,2,41.40999985,311.3599854,1,73,19330,11375,2,42.08637619,-76.85916138,19330,75777,1360,76
68,2,1,-38.72000122,309.7200012,1,73,19329,725,2,18.24762535,-66.0370636,19329,75776,1360,76
68,2,1,95.40000153,304.8099976,1,73,19328,91764,2,34.07656479,-117.61409,19328,75775,1360,76
68,2,1,70.98000336,298.25,1,73,19327,725,2,18.27437401,-66.03705597,19327,75774,1360,76
67,2,1,-486.7099915,294.980011,1,73,19326,14580,2,42.42012024,-79.31320953,19326,75773,1360,76
80,2,1,61.43000031,288.4200134,1,73,19325,10029,2,40.79290009,-73.94426727,19325,75772,1360,76
84,0,0,96.94999695,285.1400146,0,73,19324,78521,2,25.92748261,-97.48326111,19324,75771,1360,83
84,6,4,78,278.5899963,1,73,19323,725,2,18.21919632,-66.0370636,19323,75770,1360,76
68,5,4,24.22999954,275.3099976,1,73,19322,48126,2,42.29305649,-83.18068695,19322,75769,1360,76
68,4,4,30.73999977,272.0299988,0,73,19321,11368,2,40.74015808,-73.84850311,19321,75768,1360,83
84,3,4,45.68999863,268.7600098,0,73,19320,725,2,18.20436859,-66.0370636,19320,75767,1360,65
80,2,4,88.62000275,262.2000122,0,73,19319,10040,2,40.85889053,-73.93106842,19319,75766,1360,65
68,6,4,49.15999985,245.8099976,1,73,19318,75007,2,33.03649902,-96.92692566,19318,75765,1360,76
68,5,2,118.9700012,327.75,1,73,19317,93307,2,35.31053162,-119.0147934,19317,75764,1360,76
67,4,2,113.5699997,324.4700012,1,73,19316,725,2,18.29253769,-66.0370636,19316,75763,1360,76
68,3,2,8.029999733,321.2000122,1,73,19315,90221,2,33.94784164,-118.2462921,19315,75762,1360,76
80,2,2,146.2400055,317.9200134,0,73,19314,93065,2,34.2707634,-118.7822266,19314,75761,1360,83
68,6,2,-7.869999886,314.6400146,1,73,19313,725,2,18.28343582,-66.03705597,19313,75760,1360,76
68,2,1,108.9800034,311.3599854,1,73,19312,17601,2,40.07748795,-76.26169586,19312,75759,1360,76
68,4,2,58.84999847,309.7200012,1,73,19311,75043,2,32.93944931,-96.64806366,19311,75758,1360,76
80,3,4,-502.9299927,304.8099976,0,73,19310,612,2,18.46923065,-66.727211,19310,75757,1360,65
68,2,4,29.82999992,298.25,0,73,19309,725,2,18.2222786,-66.03705597,19309,75756,1360,65
80,6,4,-796.4299927,294.980011,1,73,19308,70570,2,30.56995392,-92.07212067,19308,75755,1360,76
68,5,2,-211.4100037,288.4200134,1,73,19307,725,2,18.2507515,-66.03705597,19307,75754,1360,76
84,4,2,-49.90000153,285.1400146,1,73,19306,92507,2,32.8493309,-116.6139984,19306,75753,1360,76
84,3,4,73.26999664,278.5899963,0,73,19305,96797,2,21.41267014,-157.997879,19305,75752,1360,65
80,2,4,-61.93999863,275.3099976,0,73,19304,725,2,18.26363182,-66.03704834,19304,75751,1360,65
67,6,4,95.20999908,272.0299988,1,73,19303,85713,2,32.19872284,-110.9685822,19303,75750,1360,76
84,5,4,53.75,268.7600098,0,73,19302,90001,2,33.97934723,-118.2500534,19302,75749,1360,83
84,4,2,16.52000046,262.2000122,1,73,19301,95608,2,38.60803223,-121.3219528,19301,75748,1360,76
80,1,0,15.23999977,245.8099976,1,73,19300,725,2,18.26806831,-66.0370636,19300,75747,1360,76
68,2,4,150.7700043,327.75,0,73,19299,92780,2,33.77279663,-117.8358154,19299,75746,1360,65
67,6,4,121.6800003,324.4700012,1,73,19298,725,2,18.26010323,-66.0370636,19298,75745,1360,76
84,5,4,-80.30000305,321.2000122,1,73,19297,45140,2,39.29779434,-84.28598023,19297,75744,1360,76
80,4,4,-63.58000183,317.9200134,0,73,19296,33165,2,25.74022484,-80.36169434,19296,75743,1360,83
84,3,4,110.1200027,314.6400146,0,73,19295,92805,2,33.83805847,-117.9110107,19295,75742,1360,83
80,2,4,121.4300003,311.3599854,0,73,19294,60651,2,41.9041214,-87.71240997,19294,75741,1360,65
84,6,4,99.11000061,309.7200012,1,73,19293,725,2,18.20264626,-66.03705597,19293,75740,1360,76
68,5,4,-91.44000244,304.8099976,1,73,19292,48238,2,42.39110184,-83.13121796,19292,75739,1360,76
80,4,4,83.51000214,298.25,0,73,19291,48187,2,42.34844208,-83.43744659,19291,75738,1360,83
84,3,4,103.2399979,294.980011,0,73,19290,22554,2,38.42340851,-77.40523529,19290,75737,1360,65
68,2,4,138.4400024,288.4200134,0,73,19289,725,2,18.25956154,-66.0370636,19289,75736,1360,65
67,6,4,139.7200012,285.1400146,1,73,19288,92126,2,32.76002502,-117.2483826,19288,75735,1360,76
68,5,2,108.6500015,278.5899963,1,73,19287,725,2,18.27717209,-66.0370636,19287,75734,1360,76
68,4,2,89.48000336,275.3099976,1,73,19286,10466,2,40.8907814,-73.85758209,19286,75733,1360,76
84,3,4,-199.3999939,272.0299988,0,73,19285,725,2,18.25230408,-66.03705597,19285,75732,1360,65
80,2,4,-102.9300003,268.7600098,0,73,19284,11419,2,40.68805313,-73.82411957,19284,75731,1360,65
80,6,2,-117.9899979,262.2000122,1,73,19283,725,2,18.21238518,-66.0370636,19283,75730,1360,76
84,5,2,89.23000336,245.8099976,0,73,19282,45044,2,39.44261551,-84.4282074,19282,75729,1360,83
80,2,4,157.3200073,327.75,0,73,16774,95020,2,37.01370621,-121.5893478,16774,73221,1360,65
84,6,4,94.09999847,324.4700012,1,73,16773,725,2,18.29462624,-66.03705597,16773,73220,1360,76
68,5,4,93.15000153,321.2000122,1,73,16772,91702,2,34.13360977,-117.9058914,16772,73219,1360,76
84,4,4,15.89999962,317.9200134,0,73,16771,725,2,18.24084473,-66.0370636,16771,73218,1360,83
80,3,4,0,314.6400146,0,73,16770,28645,2,36.11019898,-81.52600861,16770,73217,1360,65
84,2,4,89.66999817,311.3599854,0,73,16769,43228,2,40.88164902,-81.25228119,16769,73216,1360,65
80,6,4,104.6900024,309.7200012,1,73,16768,97321,2,44.63076019,-123.1084366,16768,73215,1360,76
84,5,4,69.80000305,304.8099976,1,73,16767,791,2,18.1501503,-65.82595062,16767,73214,1360,76
68,4,2,63.52999878,298.25,1,73,16766,725,2,18.24877548,-66.03705597,16766,73213,1360,76
84,3,4,70.19999695,294.980011,0,73,16765,11757,2,40.68665695,-73.37553406,16765,73212,1360,65
68,2,4,-187.4700012,288.4200134,0,73,16764,44035,2,41.42148209,-82.09407044,16764,73211,1360,65
84,6,4,21.38999939,285.1400146,1,73,16763,725,2,18.25765991,-66.0370636,16763,73210,1360,76
68,5,4,103.0800018,278.5899963,1,73,16762,92504,2,33.93642426,-117.4205856,16762,73209,1360,76
80,4,4,27.53000069,275.3099976,0,73,16761,725,2,18.28701973,-66.03705597,16761,73208,1360,83
80,3,4,59.84999847,272.0299988,0,73,16760,90745,2,33.83179474,-118.261322,16760,73207,1360,65
68,2,1,30.37000084,268.7600098,1,73,16759,85204,2,33.41001129,-111.7717972,16759,73206,1360,76
67,2,1,78.66000366,262.2000122,1,73,16758,725,2,18.23929787,-66.03705597,16758,73205,1360,76
68,2,1,18.44000053,245.8099976,1,73,16757,96818,2,21.343153,-157.906601,16757,73204,1360,76
68,2,1,65.55000305,327.75,1,73,16756,725,2,18.20517731,-66.0370636,16756,73203,1360,76
67,3,4,109.6699982,324.4700012,0,73,16755,33624,2,28.10211754,-82.51211548,16755,73202,1360,65
68,2,4,144.5399933,321.2000122,0,73,16754,78586,2,26.140728,-97.66805267,16754,73201,1360,65
68,6,4,-63.58000183,317.9200134,1,73,16753,725,2,18.20367432,-66.0370636,16753,73200,1360,76
84,5,4,151.0299988,314.6400146,1,73,16752,46226,2,39.83699036,-86.01907349,16752,73199,1360,76
84,4,4,108.9800034,311.3599854,0,73,16751,725,2,18.26527405,-66.03705597,16751,73198,1360,83
80,3,4,-7.739999771,309.7200012,0,73,16750,6082,2,42.00019074,-72.59646606,16750,73197,1360,65
68,2,2,83.8199997,304.8099976,0,73,16749,725,2,18.2955246,-66.03704834,16749,73196,1360,83
80,6,4,63.52999878,298.25,1,73,16748,90043,2,33.98547363,-118.3382416,16748,73195,1360,76
68,5,2,67.83999634,294.980011,1,73,16747,725,2,18.21618271,-66.0370636,16747,73194,1360,76
80,2,1,36.04999924,288.4200134,1,73,16746,95351,2,37.61849976,-121.0116348,16746,73193,1360,76
68,3,4,125.4599991,285.1400146,0,73,16745,725,2,18.27021027,-66.03705597,16745,73192,1360,65
67,2,2,136.5099945,278.5899963,0,73,16744,7111,2,40.73097992,-74.22322846,16744,73191,1360,83
68,6,2,-27.53000069,275.3099976,1,73,16743,725,2,18.20695305,-66.03705597,16743,73190,1360,76
84,5,2,51.13999939,272.0299988,1,73,16742,23503,2,36.94937897,-76.24703217,16742,73189,1360,76
67,2,1,23.64999962,268.7600098,1,73,16741,90247,2,33.89164734,-118.299408,16741,73188,1360,76
68,3,4,95.18000031,262.2000122,0,73,16740,725,2,18.28549385,-66.03705597,16740,73187,1360,65
84,2,4,120.4499969,245.8099976,0,73,16739,96818,2,21.343153,-157.906601,16739,73186,1360,83
84,6,4,13.10999966,327.75,1,73,16738,725,2,18.29482651,-66.03705597,16738,73185,1360,76
68,5,4,152.5,324.4700012,1,73,16737,19711,2,39.67436981,-75.76576996,16737,73184,1360,76
80,4,4,40.15000153,321.2000122,0,73,16736,11375,2,42.08637619,-76.85916138,16736,73183,1360,83
68,0,0,27.97999954,317.9200134,0,73,16735,725,2,18.23633003,-66.03705597,16735,73182,1360,83
67,2,4,31.45999908,314.6400146,0,73,16734,91764,2,34.07656479,-117.61409,16734,73181,1360,65
68,6,4,101.1900024,311.3599854,1,73,16733,725,2,18.26878166,-66.03705597,16733,73180,1360,76
84,5,4,104.6900024,309.7200012,1,73,16732,14580,2,42.42012024,-79.31320953,16732,73179,1360,76
68,4,4,53.34000015,304.8099976,0,73,16731,10029,2,40.79290009,-73.94426727,16731,73178,1360,83
67,3,4,-67.11000061,298.25,0,73,16730,78521,2,25.92748261,-97.48326111,16730,73177,1360,65
80,2,4,25.95999908,294.980011,0,73,16729,725,2,18.24095535,-66.03704834,16729,73176,1360,65
84,6,4,43.25999832,288.4200134,1,73,16728,48126,2,42.29305649,-83.18068695,16728,73175,1360,76
84,5,4,99.80000305,285.1400146,0,73,16727,11368,2,40.74015808,-73.84850311,16727,73174,1360,83
68,4,4,-24.52000046,278.5899963,0,73,16726,725,2,18.2852459,-66.03704834,16726,73173,1360,83
67,3,4,31.11000061,275.3099976,0,73,16725,10040,2,40.85889053,-73.93106842,16725,73172,1360,65
68,2,4,-129.2200012,272.0299988,0,73,16724,75007,2,33.03649902,-96.92692566,16724,73171,1360,65
80,2,1,33.59000015,268.7600098,1,73,16723,93307,2,35.31053162,-119.0147934,16723,73170,1360,76
80,2,1,88.62000275,262.2000122,1,73,16722,725,2,18.27858353,-66.03705597,16722,73169,1360,76
84,2,1,105.6999969,245.8099976,0,73,16721,90221,2,33.94784164,-118.2462921,16721,73168,1360,83
68,3,4,85.22000122,327.75,0,73,16720,93065,2,34.2707634,-118.7822266,16720,73167,1360,65
67,2,4,158.9900055,324.4700012,0,73,16719,725,2,18.2953701,-66.03705597,16719,73166,1360,65
84,6,4,22.47999954,321.2000122,1,73,16718,17601,2,40.07748795,-76.26169586,16718,73165,1360,76
68,5,4,50.86999893,317.9200134,1,73,16717,75043,2,32.93944931,-96.64806366,16717,73164,1360,76
67,2,1,84.94999695,314.6400146,1,73,16716,612,2,18.46923065,-66.727211,16716,73163,1360,76
68,2,1,77.83999634,311.3599854,1,73,16715,725,2,18.20761108,-66.03704834,16715,73162,1360,76
84,2,4,145.5700073,309.7200012,0,73,16714,70570,2,30.56995392,-92.07212067,16714,73161,1360,65
67,6,4,128.0200043,304.8099976,1,73,16713,725,2,18.23730087,-66.03705597,16713,73160,1360,76
68,5,4,108.2699966,298.25,1,73,16712,92507,2,32.8493309,-116.6139984,16712,73159,1360,76
68,4,4,103.2399979,294.980011,0,73,16711,96797,2,21.41267014,-157.997879,16711,73158,1360,83
84,3,4,25.37999916,288.4200134,0,73,16710,725,2,18.22102356,-66.03705597,16710,73157,1360,65
84,2,1,122.6100006,285.1400146,1,73,16709,85713,2,32.19872284,-110.9685822,16709,73156,1360,76
68,6,4,-46.52000046,278.5899963,1,73,16708,90001,2,33.97934723,-118.2500534,16708,73155,1360,76
68,5,4,-403.8800049,275.3099976,1,73,16707,95608,2,38.60803223,-121.3219528,16707,73154,1360,76
68,4,4,81.61000061,272.0299988,0,73,16706,725,2,18.20285988,-66.03704834,16706,73153,1360,83
68,3,4,70.68000031,268.7600098,0,73,16705,92780,2,33.77279663,-117.8358154,16705,73152,1360,65
84,2,4,55.06000137,262.2000122,0,73,16704,725,2,18.21383858,-66.03705597,16704,73151,1360,65
67,6,4,83.08000183,245.8099976,1,73,16703,45140,2,39.29779434,-84.28598023,16703,73150,1360,76
80,5,4,91.76999664,327.75,1,73,16702,33165,2,25.74022484,-80.36169434,16702,73149,1360,76
68,4,4,110.3199997,324.4700012,0,73,16701,92805,2,33.83805847,-117.9110107,16701,73148,1360,83
80,3,4,102.7799988,321.2000122,0,73,16700,60651,2,41.9041214,-87.71240997,16700,73147,1360,65
84,2,2,139.8800049,317.9200134,0,73,16699,725,2,18.2628479,-66.0370636,16699,73146,1360,83
84,2,1,35.54999924,314.6400146,1,73,16698,48238,2,42.39110184,-83.13121796,16698,73145,1360,76
68,5,4,149.4499969,311.3599854,1,73,16697,48187,2,42.34844208,-83.43744659,16697,73144,1360,76
84,4,4,116.1500015,309.7200012,0,73,16696,22554,2,38.42340851,-77.40523529,16696,73143,1360,83
68,3,4,103.0199966,304.8099976,0,73,16695,725,2,18.26447868,-66.0370636,16695,73142,1360,65
80,2,4,143.1600037,298.25,0,73,16694,92126,2,32.76002502,-117.2483826,16694,73141,1360,65
68,6,4,11.21000004,294.980011,1,73,16693,725,2,18.26897049,-66.03705597,16693,73140,1360,76
67,5,4,138.4400024,288.4200134,1,73,16692,10466,2,40.8907814,-73.85758209,16692,73139,1360,76
68,4,4,142.5700073,285.1400146,0,73,16691,725,2,18.20499229,-66.0370636,16691,73138,1360,83
84,3,4,133.7200012,278.5899963,0,73,16690,11419,2,40.68805313,-73.82411957,16690,73137,1360,83
80,2,4,71.58000183,275.3099976,0,73,16689,725,2,18.20916939,-66.03705597,16689,73136,1360,65
84,6,4,27.20000076,272.0299988,0,73,16688,45044,2,39.44261551,-84.4282074,16688,73135,1360,83
84,2,1,112.8799973,268.7600098,1,73,16687,725,2,18.29081917,-66.0370636,16687,73134,1360,76
68,2,1,28.84000015,262.2000122,1,73,16686,75240,2,32.93148804,-96.81433868,16686,73133,1360,76
84,2,1,113.0699997,245.8099976,0,73,16685,725,2,18.20333481,-66.03704834,16685,73132,1360,83
80,2,1,110.7799988,327.75,1,73,16684,97402,2,44.05007172,-123.1093521,16684,73131,1360,76
68,2,1,87.61000061,324.4700012,1,73,16683,91709,2,34.0104599,-117.7420883,16683,73130,1360,76
84,2,1,92.5,321.2000122,1,73,16682,725,2,18.22579575,-66.03705597,16682,73129,1360,76
84,2,1,82.66000366,317.9200134,1,73,16681,38401,2,35.68884659,-86.81004334,16681,73128,1360,76
68,2,1,141.5899963,314.6400146,1,73,16680,85308,2,33.53820038,-112.2271423,16680,73127,1360,76
68,2,4,149.4499969,311.3599854,0,73,16679,725,2,18.27087593,-66.03704834,16679,73126,1360,65
68,6,4,83.62999725,309.7200012,1,73,16678,7052,2,40.77758408,-74.2411499,16678,73125,1360,76
68,5,4,39.61999893,304.8099976,1,73,16677,94015,2,37.69598389,-122.4800415,16677,73124,1360,76
80,4,4,29.82999992,298.25,0,73,16676,725,2,18.28882027,-66.03704834,16676,73123,1360,83
68,3,4,126.8399963,294.980011,0,73,16675,77083,2,29.69653702,-95.6459198,16675,73122,1360,65
67,2,2,141.3300018,288.4200134,0,73,16674,725,2,18.26412392,-66.0370636,16674,73121,1360,83
68,6,2,142.5700073,285.1400146,1,73,16673,44136,2,41.3469696,-81.82631683,16673,73120,1360,76
80,5,4,5.570000172,278.5899963,1,73,16672,725,2,18.27475357,-66.0370636,16672,73119,1360,76
84,4,4,126.6399994,275.3099976,0,73,16671,30127,2,33.86013031,-84.68437958,16671,73118,1360,83
68,3,4,98.75,272.0299988,0,73,16670,30047,2,33.90219879,-84.15373993,16670,73117,1360,65
68,2,4,94.05999756,268.7600098,0,73,16669,21234,2,39.3816185,-76.54323578,16669,73116,1360,65
68,6,4,-29.62999916,262.2000122,1,73,16668,725,2,18.28380394,-66.0370636,16668,73115,1360,76
68,5,4,83.08000183,245.8099976,1,73,16667,55106,2,44.95905304,-93.07167816,16667,73114,1360,76
68,4,4,114.7099991,327.75,0,73,16666,725,2,18.22994232,-66.03705597,16666,73113,1360,83
80,3,4,36.66999817,324.4700012,0,73,16665,14094,2,43.16891098,-78.69216156,16665,73112,1360,65
68,2,4,28.27000046,321.2000122,0,73,16664,48224,2,42.40109634,-82.92513275,16664,73111,1360,65
68,6,4,-216.1799927,317.9200134,1,73,16663,725,2,18.23048019,-66.0370636,16663,73110,1360,76
84,5,4,90.62000275,314.6400146,1,73,16662,33010,2,25.83031082,-80.27851105,16662,73109,1360,76
80,4,4,62.27000046,311.3599854,0,73,16661,90022,2,34.02246857,-118.1672974,16661,73108,1360,83
80,3,2,-640.2000122,309.7200012,1,73,16660,11236,2,40.64571381,-73.8972168,16660,73107,1360,76
68,2,4,-213.3699951,304.8099976,0,73,16659,725,2,18.25443649,-66.03705597,16659,73106,1360,65
84,6,4,-218.6199951,298.25,0,73,16658,53511,2,42.49619293,-88.99088287,16658,73105,1360,83
80,5,2,73.73999786,294.980011,1,73,16657,90003,2,33.96860123,-118.2747421,16657,73104,1360,76
68,4,2,100.9499969,288.4200134,1,73,16656,725,2,18.24542046,-66.0370636,16656,73103,1360,76
68,3,2,128.3099976,285.1400146,1,73,16655,45011,2,39.3985405,-84.55661774,16655,73102,1360,76
84,2,2,136.5099945,278.5899963,0,73,16654,725,2,18.2952652,-66.0370636,16654,73101,1360,83
84,0,0,61.93999863,275.3099976,0,73,16653,27834,2,35.67626572,-77.42941284,16653,73100,1360,83
84,0,0,27.20000076,272.0299988,0,73,16652,75287,2,33.00526428,-96.82467651,16652,73099,1360,83
68,4,4,72.55999756,268.7600098,0,73,16651,33175,2,25.74613953,-80.39176178,16651,73098,1360,83
84,3,4,55.06000137,262.2000122,0,73,16650,725,2,18.28323174,-66.0370636,16650,73097,1360,65
80,4,2,-807.4199829,474.9500122,1,9,10759,725,3,18.2968483,-66.37050629,10759,6783,191,76
80,6,2,-59.38999939,296.9500122,1,17,10041,725,4,18.21171761,-66.37052918,10041,4135,365,76
80,6,2,-244.8600006,293.9500122,1,17,10041,725,4,18.21171761,-66.37052918,10041,4135,365,76
80,4,2,141.1000061,293.9500122,1,17,8541,725,4,18.29609299,-66.37050629,8541,56973,365,76
80,6,2,99.20999908,283.4500122,1,17,8707,725,4,18.23131371,-66.37062836,8707,5895,365,76
80,3,2,-3.680000067,283.4500122,1,17,6268,725,4,18.25079155,-66.37054443,6268,56357,365,76
80,2,2,65.23999786,260.9599915,0,17,6636,725,4,18.21845245,-66.37050629,6636,6326,365,83
80,6,2,71.38999939,254.9600067,1,17,7468,725,4,18.26308441,-66.3705368,7468,3975,365,76
80,4,2,63.74000168,254.9600067,1,17,10588,725,4,18.2856617,-66.37060547,10588,8163,365,76
80,4,2,113.1399994,245.9600067,1,17,376,725,4,18.24754334,-66.0253067,376,53413,365,76
80,3,2,101.2300034,224.9600067,1,17,5007,725,4,18.24984551,-66.37050629,5007,53202,365,76
80,3,2,49,245,1,24,6280,725,5,18.29687882,-66.37059021,6280,3987,502,76
80,4,2,48.99000168,195.9499969,1,29,1989,725,5,18.20192337,-66.37052918,1989,8578,627,76
80,2,2,70.33000183,242.5,0,24,633,725,5,18.02529907,-66.61304474,633,55906,502,83
80,5,2,109.25,237.5,1,24,146,725,5,18.21639633,-66.04169464,146,10164,502,76
80,5,2,-160.6100006,188.9499969,1,29,10166,725,5,18.26596832,-66.37063599,10166,58239,627,76
80,6,2,87.33999634,181.9499969,1,29,7468,725,5,18.26308441,-66.3705368,7468,3975,627,76
80,4,2,68.86000061,220,1,24,8986,725,5,18.21183395,-66.3705368,8986,54128,502,76
80,4,2,56.54999924,217.5,1,24,8986,725,5,18.21183395,-66.3705368,8986,54128,502,76
80,3,2,76.12999725,217.5,1,24,2339,725,5,18.28203011,-66.37054443,2339,5042,502,76
80,4,2,30.75,205,1,24,9272,725,5,18.20666885,-66.37056732,9272,51298,502,76
80,6,2,128.6900024,494.9500122,1,9,639,725,3,18.02536774,-66.61303711,639,31115,191,76
80,5,2,-674.9299927,449.9599915,1,9,6489,725,3,18.25518417,-66.3706131,6489,27099,191,76
80,5,2,33.22000122,293.9500122,1,17,9704,725,4,18.27477646,-66.37055969,9704,22924,365,76
80,3,2,98.33999634,290.9500122,1,17,7955,725,4,18.28871346,-66.37050629,7955,45772,365,76
80,5,2,60.47000122,287.9500122,1,17,5564,725,4,18.23062706,-66.37049866,5564,31239,365,76
80,4,2,124.7200012,283.4500122,1,17,10013,725,4,18.21547127,-66.37055206,10013,28193,365,76
80,2,2,115.1800003,239.9600067,0,17,12223,725,4,18.28222275,-66.37056732,12223,30921,365,83
80,5,2,-127.4000015,245,1,24,4497,725,5,18.24798012,-66.37062073,4497,20529,502,76
80,2,2,84,240,0,24,5728,725,5,18.23424339,-66.3706131,5728,24661,502,83
80,2,2,21.73999977,173.9600067,0,29,5728,725,5,18.23424339,-66.3706131,5728,24661,627,83
80,3,2,-13.3199997,283.4500122,1,17,1575,725,4,18.2802105,-66.37051392,1575,31697,365,76
80,2,2,16.44000053,260.9599915,0,17,5820,725,4,18.23170853,-66.37060547,5820,37276,365,83
80,6,2,9,179.9600067,1,29,8608,725,5,18.26728821,-66.3706131,8608,37180,627,76
80,6,2,35.09999847,225,1,24,3104,725,5,18.27940369,-66.37062836,3104,40645,502,76
80,2,2,60.18000031,207.5,0,24,47,725,5,18.22754669,-66.04360199,47,34631,502,83
80,6,2,39.38999939,121.1999969,1,40,7060,725,6,18.26106262,-66.3705368,7060,31905,893,76
80,2,4,1.129999995,37.5,0,24,6408,725,5,18.24714851,-66.3705368,6408,46951,502,65
80,6,4,26.25,74.98999786,1,9,2431,725,3,18.21713638,-66.37062073,2431,46725,191,76
80,4,4,35.09999847,129.9900055,0,18,6497,603,4,18.44935989,-67.15180206,6497,45198,403,83
80,4,4,65,129.9900055,0,18,9011,725,4,18.22377396,-66.37060547,9011,45418,403,83
80,4,4,20.97999954,128.6900024,0,18,6497,603,4,18.44935989,-67.15180206,6497,45198,403,83
80,6,4,59.86999893,127.3899994,1,18,716,725,4,18.25021553,-66.07617188,716,42920,403,76
80,6,4,9.460000038,126.0899963,1,18,7393,725,4,18.27088165,-66.37059784,7393,44485,403,76
